2024-03-20 11:20:57.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2024-03-20 11:20:57.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0229168s
2024-03-20 11:20:57.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Profiles
2024-03-20 11:20:57.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Profiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Cutoff" INTEGER NOT NULL, "Items" TEXT NOT NULL)
2024-03-20 11:20:57.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0055939s
2024-03-20 11:20:58.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Profiles (Name)
2024-03-20 11:20:58.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Profiles_Name" ON "Profiles" ("Name" ASC)
2024-03-20 11:20:58.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0209281s
2024-03-20 11:20:58.0|Info|FluentMigrator.Runner.MigrationRunner|CreateTable QualityDefinitions
2024-03-20 11:20:58.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "QualityDefinitions" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Quality" INTEGER NOT NULL, "Title" TEXT NOT NULL, "MinSize" NUMERIC, "MaxSize" NUMERIC)
2024-03-20 11:20:58.0|Info|FluentMigrator.Runner.MigrationRunner|=> 0.020411s
2024-03-20 11:20:58.0|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex QualityDefinitions (Quality)
2024-03-20 11:20:58.0|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_QualityDefinitions_Quality" ON "QualityDefinitions" ("Quality" ASC)
2024-03-20 11:20:58.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0150513s
2024-03-20 11:20:58.1|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex QualityDefinitions (Title)
2024-03-20 11:20:58.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_QualityDefinitions_Title" ON "QualityDefinitions" ("Title" ASC)
2024-03-20 11:20:58.1|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0234971s
2024-03-20 11:20:58.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable NamingConfig
2024-03-20 11:20:58.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "NamingConfig" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ReplaceIllegalCharacters" INTEGER NOT NULL DEFAULT 1, "ArtistFolderFormat" TEXT, "RenameTracks" INTEGER, "StandardTrackFormat" TEXT, "AlbumFolderFormat" TEXT)
2024-03-20 11:20:58.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0094444s
2024-03-20 11:20:58.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Blacklist
2024-03-20 11:20:58.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Blacklist" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SourceTitle" TEXT NOT NULL, "Quality" TEXT NOT NULL, "Date" DATETIME NOT NULL, "PublishedDate" DATETIME, "Size" INTEGER, "Protocol" INTEGER, "Indexer" TEXT, "Message" TEXT, "TorrentInfoHash" TEXT, "Language" INTEGER NOT NULL DEFAULT 0, "ArtistId" INTEGER NOT NULL DEFAULT 0, "AlbumIds" TEXT NOT NULL DEFAULT '')
2024-03-20 11:20:58.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0452638s
2024-03-20 11:20:58.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Metadata
2024-03-20 11:20:58.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Metadata" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL)
2024-03-20 11:20:58.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0056866s
2024-03-20 11:20:58.3|Info|FluentMigrator.Runner.MigrationRunner|CreateTable MetadataFiles
2024-03-20 11:20:58.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "MetadataFiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ArtistId" INTEGER NOT NULL, "Consumer" TEXT NOT NULL, "Type" INTEGER NOT NULL, "RelativePath" TEXT NOT NULL, "LastUpdated" DATETIME NOT NULL, "AlbumId" INTEGER, "TrackFileId" INTEGER, "Hash" TEXT, "Added" DATETIME, "Extension" TEXT NOT NULL)
2024-03-20 11:20:58.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.01216s
2024-03-20 11:20:58.3|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClients
